Fid,Protocol,Flag,Packet,Sender ID,Receiver ID,Source IP Address,Destination IP Address,Source Port,Destination Port,Packet Size,Label,Url
10.152.152.11-10.152.152.10-54856-53-17,TCP,FIN,HTTPS,123456,987654,10.0.0.5,192.168.0.1,443,12345,4096,0,http://www.kitchendesignstudio.net/
10.152.152.11-10.152.152.10-36865-53-17,UDP,ACK,DHCP,987654,123456,192.168.0.1,10.0.0.5,67,12345,256,1,http://www.haymarket.com/
10.152.152.11-72.21.81.253-43236-80-6,TCP,SYN,SMTP,789012,345678,10.0.0.2,192.168.1.10,25,12345,512,0,http://www.makeuseof.com/tag/10-sites-to-send-free-text-messages-to-cell-phones-sms/
10.152.152.11-151.80.33.80-46205-80-6,UDP,ACK,SNMP,345678,789012,10.0.0.2,192.168.1.10,161,12345,256,0,http://codeincomplete.com/games/snakes/
216.58.198.130-10.152.152.11-80-59205-6,TCP,SYN,FTP,567890,890123,192.168.1.5,10.0.0.10,21,12345,512,1,http://www.itinfo.am/eng/software-as-a-service/
93.184.221.133-10.152.152.11-80-45294-6,UDP,ACK,DNS,901234,678901,10.0.0.15,192.168.0.2,12345,53,256,0,http://didierpajot.com/cs//
10.152.152.11-54.230.14.5-33358-80-6,TCP,SYN,SSH,234567,456789,192.168.0.5,10.0.0.10,22,12345,256,1,http://poligrafiapias.com/Secured-adobe/08fd9fb31cf324e5ac015c21865c28ea/
10.152.152.11-10.152.152.10-53681-53-17,UDP,ACK,NTP,456789,234567,10.0.0.8,192.168.0.5,123,12345,128,0,https://hico.vn/
54.208.105.236-10.152.152.11-80-34850-6,TCP,RST,FTP,678901,901234,192.168.1.10,10.0.0.15,20,12345,2048,1,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__SNRwtpUQjVENEcwQkZBNFdFR1JKU0NKQjlWRzdSRC4u
10.152.152.11-10.152.152.10-38346-53-17,UDP,ACK,SNMP,901234,678901,10.0.0.15,192.168.1.10,161,12345,768,0,http://mobiliablog.com.au/cripy/bash/yh/yahoo.html
10.152.152.11-54.174.124.158-56181-80-6,TCP,FIN,HTTPS,567890,890123,192.168.0.2,10.0.0.8,443,12345,4096,1,http://www.mfmazetomatrix.com/wp-includes/news/new/
10.152.152.11-162.212.130.108-45188-80-6,UDP,ACK,DHCP,890123,567890,10.0.0.10,192.168.1.5,67,12345,256,1,http://mikilpi.cz/logs/csv/89
10.152.152.11-188.121.36.239-38125-80-6,TCP,SYN,SMTP,234567,456789,192.168.0.5,10.0.0.10,25,12345,512,1,http://googlefoundation.somee.com/google/
62.67.193.31-10.152.152.11-80-54409-6,UDP,ACK,SNMP,456789,234567,10.0.0.8,192.168.0.5,161,12345,256,1,http://www.itrelease.com/2012/12/examples-and-types-of-networks/
10.152.152.11-173.192.202.134-37390-80-6,TCP,SYN,FTP,789012,345678,10.0.0.2,192.168.1.10,21,12345,512,0,http://www.textsfromlastnight.com/
10.152.152.11-10.152.152.10-45473-53-17,UDP,ACK,DNS,345678,789012,192.168.1.10,10.0.0.2,12345,53,256,1,http://palicky.sk/859CAED28EBA317ED64AD36778642733/
10.152.152.11-159.8.86.228-34814-80-6,TCP,SYN,SSH,123456,987654,10.0.0.5,192.168.0.1,12345,22,1024,1,http://www.hwcompare.com/
10.152.152.11-173.192.220.64-44537-80-6,UDP,ACK,NTP,987654,123456,192.168.0.1,10.0.0.5,12345,123,512,0,http://www.nudemilftube.com/
10.152.152.11-38.126.130.202-33482-443-6,TCP,RST,FTP,345678,789012,10.0.0.2,192.168.1.10,12345,20,2048,1,http://syshainc.com/OPC/661c44d6bfaad47031d7dcc256228159/error.php
10.152.152.11-10.152.152.10-33882-53-17,UDP,ACK,SNMP,789012,345678,192.168.1.10,10.0.0.2,161,12345,768,0,https://docs.google.com/forms/d/e/1FAIpQLSd8PwJ0urcuN-J-97ONvbNKgTGoDxjmFI-Xl8bcjptdhTZUUA/viewform?usp=send_form
198.47.127.27-10.152.152.11-80-45333-6,TCP,FIN,HTTPS,123456,987654,10.0.0.5,192.168.0.1,443,12345,4096,1,http://ncefl.org.uk
188.125.66.33-10.152.152.11-443-39638-6,UDP,ACK,DHCP,987654,123456,192.168.0.1,10.0.0.5,67,12345,256,0,http://www.tipterimlerisozlugu.com/
10.152.152.11-185.66.140.149-42307-80-6,TCP,SYN,SMTP,789012,345678,10.0.0.2,192.168.1.10,25,12345,512,1,https://www.konsus.com/
10.152.152.11-10.152.152.10-47102-53-17,UDP,ACK,SNMP,345678,789012,10.0.0.2,192.168.1.10,161,12345,256,0,https://twitter.com/latam_chi
10.152.152.11-10.152.152.10-35511-53-17,TCP,SYN,FTP,567890,890123,192.168.1.5,10.0.0.10,21,12345,512,1,http://www.equalchances.org/net/page/myaccount/settings
10.152.152.11-85.13.130.202-58844-443-6,UDP,ACK,DNS,901234,678901,10.0.0.15,192.168.0.2,12345,53,256,0,https://four-this.web.app/
10.152.152.11-10.152.152.10-42016-53-17,TCP,SYN,SSH,234567,456789,192.168.0.5,10.0.0.10,22,12345,256,0,https://neltfxix.blogspot.com/
10.152.152.11-188.125.66.33-39780-443-6,UDP,ACK,NTP,456789,234567,10.0.0.8,192.168.0.5,123,12345,128,0,http://www.dictionary.com/browse/standard-error
104.155.5.178-10.152.152.11-80-59270-6,TCP,RST,FTP,678901,901234,192.168.1.10,10.0.0.15,20,12345,2048,1,https://www.youtube.com/user/chuckieart
23.3.90.186-10.152.152.11-80-46513-6,UDP,ACK,SNMP,901234,678901,10.0.0.15,192.168.1.10,161,12345,768,0,http://textfilesplitter.org/
10.152.152.11-10.152.152.10-38013-53-17,TCP,FIN,HTTPS,567890,890123,192.168.0.2,10.0.0.8,443,12345,4096,0,http://20200803102459-dot-sgn-hi0-wrk.appspot.com/
104.244.43.204-10.152.152.11-80-51251-6,UDP,ACK,DHCP,890123,567890,10.0.0.10,192.168.1.5,67,12345,256,1,https://forum.sexabout.ru/styles/images/home/login.php
10.152.152.11-10.152.152.10-56339-53-17,TCP,SYN,SMTP,234567,456789,192.168.0.5,10.0.0.10,25,12345,512,0,https://dl.ubnt.com/datasheets/fiber/U_Fiber_Modules_FiberCable_DS.pdf
10.152.152.11-209.197.3.36-54652-80-6,UDP,ACK,SNMP,456789,234567,10.0.0.8,192.168.0.5,161,12345,256,0,http://en.academic.ru/dic.nsf/enwiki/9336585
104.16.53.4-10.152.152.11-80-35542-6,TCP,SYN,FTP,789012,345678,10.0.0.2,192.168.1.10,21,12345,512,1,https://www.dickssportinggoods.com/f/ping-iron-sets
74.125.232.122-10.152.152.11-80-52604-6,UDP,ACK,DNS,345678,789012,192.168.1.10,10.0.0.2,12345,53,256,0,https://www.computing.net/answers/windows-vista/how-to-show-menu-bar-in-chrome-browser/13480.html
10.152.152.11-10.152.152.10-52239-53-17,TCP,SYN,SSH,123456,987654,10.0.0.5,192.168.0.1,12345,22,1024,1,https://firebasestorage.googleapis.com/v0/b/updater-ccf3e.appspot.com/o/ind.htm?alt=media&token=cb902a99-2713-45df-8544-663afd50e4ee
10.152.152.11-10.152.152.10-44579-53-17,UDP,ACK,NTP,987654,123456,192.168.0.1,10.0.0.5,12345,123,512,1,http://www.laviosaviaggi.com/ver/webapps/bc045/websrc
10.152.152.11-10.152.152.10-51374-53-17,TCP,RST,FTP,345678,789012,10.0.0.2,192.168.1.10,12345,20,2048,1,http://www.online-tech-tips.com/computer-tips/check-for-bad-memory/
10.152.152.11-10.152.152.10-57309-53-17,UDP,ACK,SNMP,789012,345678,192.168.1.10,10.0.0.2,161,12345,768,0,http://www.shadetreetechnology.com/V4/validation/fa0d83a4f81b8a668ea38df27da65528
173.194.112.100-10.152.152.11-80-49677-6,TCP,FIN,HTTPS,123456,987654,10.0.0.5,192.168.0.1,443,12345,4096,1,https://lavieshopping.pt/
10.152.152.11-10.152.152.10-50556-53-17,UDP,ACK,DHCP,987654,123456,192.168.0.1,10.0.0.5,67,12345,256,0,https://secure-login-portal-outlook.el.r.appspot.com/linkedrecruiter.html
10.152.152.11-10.152.152.10-58033-53-17,TCP,SYN,SMTP,789012,345678,10.0.0.2,192.168.1.10,25,12345,512,1,http://h.23yue.cn/
184.24.195.111-10.152.152.11-80-34965-6,UDP,ACK,SNMP,345678,789012,10.0.0.2,192.168.1.10,161,12345,256,0,https://en.wikipedia.org/wiki/United_States_Central_Command
74.125.136.132-10.152.152.11-80-57581-6,TCP,SYN,FTP,567890,890123,192.168.1.5,10.0.0.10,21,12345,512,0,http://sklep.agrochlopecki.pl/images/infobox/index.html
54.194.22.109-10.152.152.11-443-46797-6,UDP,ACK,DNS,901234,678901,10.0.0.15,192.168.0.2,12345,53,256,0,https://avtonomnoe-otoplenie.dp.ua/
10.152.152.11-107.23.46.244-51615-80-6,TCP,SYN,SSH,234567,456789,192.168.0.5,10.0.0.10,22,12345,256,1,http://www.contacthawk.com/templates/beez5/blog/d847660e7de59d94e8480179bdd84ddf/
92.122.190.104-10.152.152.11-80-50476-6,UDP,ACK,NTP,456789,234567,10.0.0.8,192.168.0.5,123,12345,128,0,http://www.chesa-salis.ch/de/home
10.152.152.11-54.195.129.178-34223-80-6,TCP,RST,FTP,678901,901234,192.168.1.10,10.0.0.15,20,12345,2048,0,http://www.coolest-birthday-cakes.com/category/character/animated/mickey-mouse/
10.152.152.11-10.152.152.10-57541-53-17,UDP,ACK,SNMP,901234,678901,10.0.0.15,192.168.1.10,161,12345,768,0,http://secureupdate.appleld.com.duilawyeryork.com/ap/8f90920021f9427
10.152.152.11-10.152.152.10-60463-53-17,TCP,FIN,HTTPS,567890,890123,192.168.0.2,10.0.0.8,443,12345,4096,1,http://hkcfp.org.hk
31.186.247.145-10.152.152.11-80-52266-6,UDP,ACK,DHCP,890123,567890,10.0.0.10,192.168.1.5,67,12345,256,1,https://www.mailcontrol.com/sr/HJ8_zdFIAPjGX2PQPOmvUhBG2SIKse0T-rN_Za7l9N441hZoGuj2mY-sX8cLkVl7nK6LOCKk6cacrfMeL1fPjw=x-scanned-by:
10.152.152.11-208.100.17.179-57776-80-6,TCP,SYN,SMTP,234567,456789,192.168.0.5,10.0.0.10,25,12345,512,0,http://metro.co.uk/2017/01/13/australian-open-prize-money-2017-how-much-players-will-earn-each-round-in-melbourne-6378987/
192.230.82.43-10.152.152.11-80-59668-6,UDP,ACK,SNMP,456789,234567,10.0.0.8,192.168.0.5,161,12345,256,1,http://amazon-vtech-safe-and-sound-audio.buy.myftp.org/safe-fingerprint.html
109.68.230.135-10.152.152.11-80-45431-6,TCP,SYN,FTP,789012,345678,10.0.0.2,192.168.1.10,21,12345,512,0,http://www.fofweb.com/Electronic_Images/Onfiles/AmGov2-18.pdf
10.152.152.11-10.152.152.10-48016-53-17,UDP,ACK,DNS,345678,789012,192.168.1.10,10.0.0.2,12345,53,256,1,http://98.126.214.77/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signin
10.152.152.11-176.74.182.158-59315-80-6,TCP,SYN,SSH,123456,987654,10.0.0.5,192.168.0.1,12345,22,1024,0,"https://en.wikibooks.org/wiki/Geometry/Points,_Lines,_Line_Segments_and_Rays"
10.152.152.11-10.152.152.10-60838-53-17,UDP,ACK,NTP,987654,123456,192.168.0.1,10.0.0.5,12345,123,512,0,https://www.ruelland.ca/templates/beez5/images/request/
93.115.82.113-10.152.152.11-443-49047-6,TCP,RST,FTP,345678,789012,10.0.0.2,192.168.1.10,12345,20,2048,0,http://learn.org/
10.152.152.11-10.152.152.10-58907-53-17,UDP,ACK,SNMP,789012,345678,192.168.1.10,10.0.0.2,161,12345,768,1,https://drive.google.com/file/d/1wGUuehObhMvSU4DZvy5Jh2A58EBdqPNv/view?usp=drive_web
10.152.152.11-10.152.152.10-54710-53-17,TCP,FIN,HTTPS,123456,987654,10.0.0.5,192.168.0.1,443,12345,4096,0,https://maxinjurylawcom-my.sharepoint.com/:b:/g/personal/raj_maxinjurylaw_com/EQABJoRtu29BtKqtmiE3ougBdylWkHNhEEi_ekTBfKY2fQ?e=4%
31.13.92.14-10.152.152.11-443-55040-6,UDP,ACK,DHCP,987654,123456,192.168.0.1,10.0.0.5,67,12345,256,1,https://lab.nltvc.com/users/sign_in
23.3.90.96-10.152.152.11-80-37035-6,TCP,SYN,SMTP,789012,345678,10.0.0.2,192.168.1.10,25,12345,512,0,https://www.quora.com/In-statistics-what-is-a-type-1-and-type-2-error
10.152.152.11-140.98.194.156-53885-80-6,UDP,ACK,SNMP,345678,789012,10.0.0.2,192.168.1.10,161,12345,256,1,http://shadetreetechnology.com/V4/validation/6b56e6074ebf89d211ecad3a02365b4e
10.152.152.11-10.152.152.10-47210-53-17,TCP,SYN,FTP,567890,890123,192.168.1.5,10.0.0.10,21,12345,512,0,https://www.fb327-items-market46.farmerscentre.com.ng/
23.60.69.135-10.152.152.11-80-52155-6,UDP,ACK,DNS,901234,678901,10.0.0.15,192.168.0.2,12345,53,256,1,https://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/750c0b621a29911
10.152.152.11-162.144.129.143-35873-80-6,TCP,SYN,SSH,234567,456789,192.168.0.5,10.0.0.10,22,12345,256,0,http://www.chinadryer.cn/pa/
10.152.152.11-37.252.163.69-37084-80-6,UDP,ACK,NTP,456789,234567,10.0.0.8,192.168.0.5,123,12345,128,1,http://https.www.paypal.com.ttlart2012ttcysu.aylandirow.tmf.org.ru/auth/authflow/password-recovery
10.152.152.11-10.152.152.10-35787-53-17,TCP,RST,FTP,678901,901234,192.168.1.10,10.0.0.15,20,12345,2048,1,https://tinyurl.com/y5npwxnp
10.152.152.11-10.152.152.10-58690-53-17,UDP,ACK,SNMP,901234,678901,10.0.0.15,192.168.1.10,161,12345,768,0,http://kovolem.cz/4458A73BC08A11997B7121510F00D9B9/?sec=Alexandra%20Hentsche
62.67.193.61-10.152.152.11-80-36733-6,TCP,FIN,HTTPS,567890,890123,192.168.0.2,10.0.0.8,443,12345,4096,1,http://www.be-us-beautiful.ru/wp-content/languages/personal/HxProcess.php
173.194.112.111-10.152.152.11-80-46940-6,UDP,ACK,DHCP,890123,567890,10.0.0.10,192.168.1.5,67,12345,256,0,http://www.paypal.com.update.service.verify.freeget.net/us/cgi-bin/webscr.php?cmd=_login-run&amp;ckattempt=1
10.152.152.11-94.46.159.11-39830-80-6,TCP,SYN,SMTP,234567,456789,192.168.0.5,10.0.0.10,25,12345,512,1,http://temynaandroid.somee.com/igri-android/igri-dlya-nokia-n8-symbian.html
74.125.232.96-10.152.152.11-443-47362-6,UDP,ACK,SNMP,456789,234567,10.0.0.8,192.168.0.5,161,12345,256,0,http://www.justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/d77722bd1cf46a12214c17ad4b362a5c/
10.152.152.11-10.152.152.10-43445-53-17,TCP,SYN,FTP,789012,345678,10.0.0.2,192.168.1.10,21,12345,512,1,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/a8cb27edc976f0c
184.84.243.192-10.152.152.11-80-39885-6,UDP,ACK,DNS,345678,789012,192.168.1.10,10.0.0.2,12345,53,256,0,https://www.valuemystuff.com/eu/home
10.152.152.11-10.152.152.10-35404-53-17,TCP,SYN,SSH,123456,987654,10.0.0.5,192.168.0.1,12345,22,1024,1,http://www.carolinamariculture.com/
192.230.82.107-10.152.152.11-80-46945-6,UDP,ACK,NTP,987654,123456,192.168.0.1,10.0.0.5,12345,123,512,1,http://www.dictionarist.com/english-english/SONAR
10.152.152.11-10.152.152.10-40505-53-17,TCP,RST,FTP,345678,789012,10.0.0.2,192.168.1.10,12345,20,2048,0,https://cutt.ly/EECOVID19
10.152.152.11-54.192.123.212-36878-80-6,UDP,ACK,SNMP,789012,345678,192.168.1.10,10.0.0.2,161,12345,768,1,http://www.experttabletennis.com/best-table-tennis-robots/
10.152.152.11-10.152.152.10-45678-53-17,TCP,FIN,HTTPS,123456,987654,10.0.0.5,192.168.0.1,443,12345,4096,1,http://www.transcorp.net/PDF/
10.152.152.11-10.152.152.10-56310-53-17,UDP,ACK,DHCP,987654,123456,192.168.0.1,10.0.0.5,67,12345,256,0,http://betasusturkiye.blogspot.com
10.152.152.11-10.152.152.10-36460-53-17,TCP,SYN,SMTP,789012,345678,10.0.0.2,192.168.1.10,25,12345,512,1,http://totolive.sportstoto.com.my/stoto/
10.152.152.11-10.152.152.10-58970-53-17,UDP,ACK,SNMP,345678,789012,10.0.0.2,192.168.1.10,161,12345,256,1,http://www.home-network-help.com/network-switch.html
10.152.152.11-37.252.163.97-39973-80-6,TCP,SYN,FTP,567890,890123,192.168.1.5,10.0.0.10,21,12345,512,0,http://secureupdate.appleld.com.duilawyeryork.com/ap/ff43d36d0465c8b/?cmd=_update&dispatch=ff43d36d0465c8b72&locale=_
10.152.152.11-198.41.214.67-50831-80-6,UDP,ACK,DNS,901234,678901,10.0.0.15,192.168.0.2,12345,53,256,1,http://www.cellarpass.com/provenance-vineyards-2-profile?ID=769&w=1
10.152.152.11-10.152.152.10-50507-53-17,TCP,SYN,SSH,234567,456789,192.168.0.5,10.0.0.10,22,12345,256,0,http://www.bustybeauties.com/
74.125.136.94-10.152.152.11-443-56843-6,UDP,ACK,NTP,456789,234567,10.0.0.8,192.168.0.5,123,12345,128,1,http://www.math.com/students/calculators/source/basic.htm
10.152.152.11-162.144.129.143-35893-80-6,TCP,RST,FTP,678901,901234,192.168.1.10,10.0.0.15,20,12345,2048,0,http://m.hf652.com/
10.152.152.11-10.152.152.10-52508-53-17,UDP,ACK,SNMP,901234,678901,10.0.0.15,192.168.1.10,161,12345,768,1,https://www.pixelyoursite.com/
10.152.152.11-10.152.152.10-57270-53-17,TCP,FIN,HTTPS,567890,890123,192.168.0.2,10.0.0.8,443,12345,4096,0,https://www.gmdu.net/
216.52.2.56-10.152.152.11-80-39959-6,UDP,ACK,DHCP,890123,567890,10.0.0.10,192.168.1.5,67,12345,256,1,http://www.rondebruin.nl/win/s6/win001.htm
10.152.152.11-4.26.67.18-54963-443-6,TCP,SYN,SMTP,234567,456789,192.168.0.5,10.0.0.10,25,12345,512,0,http://www.weekendgardener.net/organic-pesticide/insecticidal-soap-060706.htm
10.152.152.11-91.216.195.218-47223-80-6,UDP,ACK,SNMP,456789,234567,10.0.0.8,192.168.0.5,161,12345,256,1,http://www.hotelmontiazzurri.com/includes/foter.php
10.152.152.11-10.152.152.10-60235-53-17,TCP,SYN,FTP,789012,345678,10.0.0.2,192.168.1.10,21,12345,512,0,https://www.tumblr.com/safe-mode?url=https%3A%2F%2Fopiumudkr.tumblr.com%2F
50.23.134.226-10.152.152.11-80-41508-6,UDP,ACK,DNS,345678,789012,192.168.1.10,10.0.0.2,12345,53,256,0,http://perkpolder.com/wp/wp-content/plugins/contact-form-12/redirect.php
10.152.152.11-10.152.152.10-52575-53-17,TCP,SYN,SSH,123456,987654,10.0.0.5,192.168.0.1,12345,22,1024,1,http://interoptika.hu/mail1/
10.152.152.11-66.155.15.104-36355-80-6,UDP,ACK,NTP,987654,123456,192.168.0.1,10.0.0.5,12345,123,512,0,http://games.gamepressure.com/?PLA=1&KAT=10
10.152.152.11-10.152.152.10-57203-53-17,TCP,RST,FTP,345678,789012,10.0.0.2,192.168.1.10,12345,20,2048,1,https://informationchase2.app.link/5oMgCmb7b5
10.152.152.11-10.152.152.10-60087-53-17,UDP,ACK,SNMP,789012,345678,192.168.1.10,10.0.0.2,161,12345,768,1,https://blogstest.tumblr.com/#_=_
10.152.152.11-104.24.14.38-58814-80-6,TCP,FIN,HTTPS,123456,987654,10.0.0.5,192.168.0.1,443,12345,4096,0,https://go-charge.dk/wp-includes/h1/
10.152.152.11-10.152.152.10-54863-53-17,UDP,ACK,DHCP,987654,123456,192.168.0.1,10.0.0.5,67,12345,256,1,https://www.acsac.org/
10.152.152.11-10.152.152.10-34890-53-17,TCP,SYN,SMTP,789012,345678,10.0.0.2,192.168.1.10,25,12345,512,1,https://ru.wikipedia.org/wiki/Linkin_Park
54.213.61.224-10.152.152.11-80-41134-6,UDP,ACK,SNMP,345678,789012,10.0.0.2,192.168.1.10,161,12345,256,1,https://en.wikipedia.org/wiki/Circular_segment
10.152.152.11-10.152.152.10-42242-53-17,TCP,SYN,FTP,567890,890123,192.168.1.5,10.0.0.10,21,12345,512,1,https://www.foxwoods.com/hotels/
10.152.152.11-10.152.152.10-47381-53-17,UDP,ACK,DNS,901234,678901,10.0.0.15,192.168.0.2,12345,53,256,1,https://www.notebookcheck.net/Comparison-of-Laptop-Graphics-Cards.130.0.html
23.3.90.96-10.152.152.11-80-37037-6,TCP,SYN,SSH,234567,456789,192.168.0.5,10.0.0.10,22,12345,256,0,http://www.clipartpal.com/clipart_pd/computer/computer/computermouse1.html
10.152.152.11-162.144.129.143-35818-80-6,UDP,ACK,NTP,456789,234567,10.0.0.8,192.168.0.5,123,12345,128,1,http://grup-bokepwa-terbaru90.000webhostapp.com/login.php
10.152.152.11-10.152.152.10-48773-53-17,TCP,RST,FTP,678901,901234,192.168.1.10,10.0.0.15,20,12345,2048,1,http://1000projects.org/fundamentals-of-passive-optical-network-cse-ppt-presentation.html
10.152.152.11-10.152.152.10-59250-53-17,TCP,SYN,HTTP,123456,987654,192.168.0.1,10.0.0.5,12345,80,1024,1,https://docs.oracle.com/cd/B28359_01/datamine.111/b28129/text.htm
10.152.152.11-10.152.152.10-52199-53-17,UDP,ACK,DNS,987654,123456,10.0.0.2,192.168.0.1,53,12345,512,0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/572dc47adba7639?cmd=_update&dispatch=572dc47adba763970&locale=_US
10.152.152.11-52.22.214.99-42483-80-6,TCP,SYN,SSH,789012,345678,192.168.1.10,10.0.0.8,22,12345,256,1,https://www.lingosaur.com/en/
54.251.136.58-10.152.152.11-80-45889-6,UDP,ACK,NTP,345678,789012,10.0.0.5,192.168.1.10,123,12345,128,0,https://tipsserbaserbi.blogspot.com/
54.239.16.235-10.152.152.11-80-45991-6,TCP,RST,FTP,234567,456789,192.168.0.5,10.0.0.10,20,12345,2048,1,http://community.linksys.com/t5/Wireless-Routers/Speeding-up-Windows-Gigabit-Ethernet/td-p/778337
10.152.152.11-10.152.152.10-43668-53-17,UDP,ACK,SNMP,456789,234567,10.0.0.8,192.168.0.5,161,12345,768,0,http://updateverfic.org/ppl-otp/it/61cfa0b1030f38e21d9a705cf18be006/
173.194.65.155-10.152.152.11-443-44006-6,TCP,FIN,HTTPS,890123,567890,192.168.1.5,10.0.0.2,443,12345,4096,1,https://www.gyanvitaranamlawcollege.com/assets
23.0.39.242-10.152.152.11-80-58388-6,UDP,ACK,DHCP,567890,890123,10.0.0.10,192.168.1.5,67,12345,256,1,http://mynewblogspot070.blogspot.com
10.152.152.11-10.152.152.10-38190-53-17,TCP,SYN,SMTP,901234,678901,192.168.0.2,10.0.0.15,25,12345,512,0,https://en.wikipedia.org/wiki/Client%E2%80%93server_model
10.152.152.11-108.167.131.94-58684-443-6,UDP,ACK,SNMP,678901,901234,10.0.0.15,192.168.0.2,161,12345,256,1,http://www.hogsandheifers.com/wp-content/gallery/allan/dynamic/Arch/Arch/Archive/
10.152.152.11-10.152.152.10-48274-53-17,TCP,SYN,FTP,345678,789012,10.0.0.2,192.168.1.10,21,12345,512,0,https://www.slideshare.net/drAjayAgale/surfactant-therapy-by-ajay-agade
104.244.43.236-10.152.152.11-80-49083-6,UDP,ACK,DNS,789012,345678,192.168.1.10,10.0.0.2,12345,53,256,1,http://www.gnu.org/proprietary/
10.152.152.11-10.152.152.10-55609-53-17,TCP,SYN,SSH,123456,987654,10.0.0.5,192.168.0.1,12345,22,1024,0,http://vkweb.webservis.ru
10.152.152.11-10.152.152.10-46008-53-17,UDP,ACK,NTP,987654,123456,192.168.0.1,10.0.0.5,12345,123,512,1,https://www.fortrader.com/
10.152.152.11-10.152.152.10-59217-53-17,TCP,RST,FTP,345678,789012,10.0.0.2,192.168.1.10,12345,20,2048,1,http://www.teentube1.net/
10.152.152.11-10.152.152.10-47936-53-17,UDP,ACK,SNMP,789012,345678,192.168.1.10,10.0.0.2,161,12345,768,0,http://www.shahidnews.com/
10.152.152.11-205.234.175.175-34457-80-6,TCP,FIN,HTTPS,123456,987654,10.0.0.5,192.168.0.1,443,12345,4096,1,http://www.techsupportalert.com/pc/multimedia-tools.html
10.152.152.11-70.42.146.148-45194-80-6,UDP,ACK,DHCP,987654,123456,192.168.0.1,10.0.0.5,67,12345,256,0,http://www.sshic.com/
10.152.152.11-10.152.152.10-52511-53-17,TCP,SYN,SMTP,789012,345678,10.0.0.2,192.168.1.10,25,12345,512,1,http://03418f6.netsolhost.com/FF7AADF203DF6C7A0B7C8A74B8164E55/
10.152.152.11-54.172.50.108-55087-80-6,UDP,ACK,SNMP,345678,789012,10.0.0.2,192.168.1.10,161,12345,256,0,http://www.aboutkidshealth.ca/En/ResourceCentres/PrematureBabies/OverviewofTreatment/TreatmentofBreathingProblems/Pages/Surfactant-Replacement-Therapy.aspx
10.152.152.11-10.152.152.10-52486-53-17,TCP,SYN,FTP,567890,890123,192.168.1.5,10.0.0.10,21,12345,512,1,https://docs.google.com/document/d/1gy-xysaRMQ7s14hRc-GdWLVXCnGYYUH--LQSMKHIdAA/edit?usp=sharing
10.152.152.11-66.117.29.34-45462-80-6,UDP,ACK,DNS,901234,678901,10.0.0.15,192.168.0.2,12345,53,256,0,http://orangeclientenquete.navettetrans.com/
10.152.152.11-10.152.152.10-56661-53-17,TCP,SYN,SSH,234567,456789,192.168.0.5,10.0.0.10,22,12345,256,1,https://www.barcoding.com/
23.60.69.168-10.152.152.11-80-36525-6,UDP,ACK,NTP,456789,234567,10.0.0.8,192.168.0.5,123,12345,128,0,http://boiclub.com/canvas/themes/wetransfer/wt/wt/sign-in/wt.php
10.152.152.11-10.152.152.10-47880-53-17,TCP,RST,FTP,678901,901234,192.168.1.10,10.0.0.15,20,12345,2048,1,https://brazosbendguardianship-my.sharepoint.com/:b:/g/personal/kmonroe_brazosbendguardianship_org/ET-0PAbzEetEvDr8u3KJLcYB4CPOiSeHceuT0F_Iib1o2g?e=F8JxCI
